case_id,source_year,source_filename,relative_path,stock_code_raw,stock_code_wind,code_match_method,disclosure_date,company_short_name,offering_type,file_size_bytes,sha256,pdf_page_count,is_text_pdf,parser_status,parser_error_count,eod_available,dataset_split,annotation_status,notes
ipo_2020_02159,2020,02159_31-12-2020_麥迪衛康_全球發售.pdf,2020_138份/02159_31-12-2020_麥迪衛康_全球發售.pdf,02159,2159.HK,filename_5digit_to_wind_hk_equity,2020-12-31,麥迪衛康,全球發售,5074692,3ba3bf6eeca734429e56ca8d83abc6d0b3d07f55eaeaafbb4d67c99102ba12f3,641,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_02169,2020,02169_12-10-2020_滄港鐵路_全球發售.pdf,2020_138份/02169_12-10-2020_滄港鐵路_全球發售.pdf,02169,2169.HK,filename_5digit_to_wind_hk_equity,2020-10-12,滄港鐵路,全球發售,5291252,025ed660da1cfd4e239dd39694ea4e48098f91cc69e1296ceaa27c40d2e24244,506,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_02263,2020,02263_31-01-2020_富石金融_股份發售.pdf,2020_138份/02263_31-01-2020_富石金融_股份發售.pdf,02263,2263.HK,filename_5digit_to_wind_hk_equity,2020-01-31,富石金融,股份發售,3358727,d1b350f04dd5859fe25ceb6ab4197c443bfa82bbfaef4d82310c7c776788194c,530,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_02381,2020,02381_19-05-2020_蜆壳電業_股份發售.pdf,2020_138份/02381_19-05-2020_蜆壳電業_股份發售.pdf,02381,2381.HK,filename_5digit_to_wind_hk_equity,2020-05-19,蜆壳電業,股份發售,3371326,9b928af536637ac7b22b62443056ab2447ce4e1414f3908299cb224b26ed0ea9,457,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_02599,2020,02599_30-10-2020_祥生控股集團_全球發售.pdf,2020_138份/02599_30-10-2020_祥生控股集團_全球發售.pdf,02599,2599.HK,filename_5digit_to_wind_hk_equity,2020-10-30,祥生控股集團,全球發售,6263979,2a15fa8876dbbbbaa5363a8d15e1c1888a09006f39251e4e3980904af8d2ecde,906,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_03347,2020,03347_28-07-2020_泰格醫藥_全球發售.pdf,2020_138份/03347_28-07-2020_泰格醫藥_全球發售.pdf,03347,3347.HK,filename_5digit_to_wind_hk_equity,2020-07-28,泰格醫藥,全球發售,5027536,b23e631896c4c40fb47309b3a4fe1f282dc54ba338805820a5e439946f7fa55b,692,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_03390,2020,03390_30-03-2020_滿貫集團_全球發售.pdf,2020_138份/03390_30-03-2020_滿貫集團_全球發售.pdf,03390,3390.HK,filename_5digit_to_wind_hk_equity,2020-03-30,滿貫集團,全球發售,4550564,c5c289d9e6e46133b72619fd0f4a31a13e531874dcfe6be26088a67feab62125,484,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_03913,2020,03913_19-10-2020_合景悠活_全球發售.pdf,2020_138份/03913_19-10-2020_合景悠活_全球發售.pdf,03913,3913.HK,filename_5digit_to_wind_hk_equity,2020-10-19,合景悠活,全球發售,8688838,40996867f37c98a2d7083e88fc92b41a60c14ce7f3e145038bfa8f2d3cc1b9ae,570,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06063,2020,06063_30-03-2020_智中國際_股份發售.pdf,2020_138份/06063_30-03-2020_智中國際_股份發售.pdf,06063,6063.HK,filename_5digit_to_wind_hk_equity,2020-03-30,智中國際,股份發售,6934503,b1ee364b8d449c72bee552da969dfb05f8bd34a01ad02233d0468957a0012741,476,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06078,2020,06078_16-06-2020_海吉亞醫療_全球發售.pdf,2020_138份/06078_16-06-2020_海吉亞醫療_全球發售.pdf,06078,6078.HK,filename_5digit_to_wind_hk_equity,2020-06-16,海吉亞醫療,全球發售,4895322,1810f88d594698c0bebbe42d2626b00e77f2be101c1dbf45dcb03346042102e0,614,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06618,2020,06618_26-11-2020_京東健康_全球發售.pdf,2020_138份/06618_26-11-2020_京東健康_全球發售.pdf,06618,6618.HK,filename_5digit_to_wind_hk_equity,2020-11-26,京東健康,全球發售,48268909,37762cd54042ca0e15c35e1c6dc13532ac13365d9ac7fb1f145608c0e23d8e5c,558,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06666,2020,06666_23-11-2020_恒大物業_全球發售.pdf,2020_138份/06666_23-11-2020_恒大物業_全球發售.pdf,06666,6666.HK,filename_5digit_to_wind_hk_equity,2020-11-23,恒大物業,全球發售,6434404,ea43dc2c4cce66eb4d1b9bad3a7499f2ebe20118324a75d35cc6045fa1752b58,584,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06677,2020,06677_07-12-2020_遠洋服務_全球發售.pdf,2020_138份/06677_07-12-2020_遠洋服務_全球發售.pdf,06677,6677.HK,filename_5digit_to_wind_hk_equity,2020-12-07,遠洋服務,全球發售,4481635,67c46b72436a3941c982059ba8f109e9a6d5fa2b38b78d2dfefc014413611055,617,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06688,2020,06688_26-10-2020_螞蟻集團_H股首次公開發售.pdf,2020_138份/06688_26-10-2020_螞蟻集團_H股首次公開發售.pdf,06688,6688.HK,filename_5digit_to_wind_hk_equity,2020-10-26,螞蟻集團,H股首次公開發售,11583211,a1f87c72f4631cbe9567b2a04c25b00f75ff5d57dfc339601cde93f8225ddcd0,752,true,not_run,0,false,development,shadow_manual_reviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2020_06813,2020,06813_24-01-2020_大喜屋集團_股份發售.pdf,2020_138份/06813_24-01-2020_大喜屋集團_股份發售.pdf,06813,6813.HK,filename_5digit_to_wind_hk_equity,2020-01-24,大喜屋集團,股份發售,16728879,b5d956c6b7c4403642298adb1b1c2e26b2955dd29db7fafdd6f6ef0e807197b0,490,true,not_run,0,false,development,unreviewed,B1 metadata inspection only; production Parser not run; no EOD coverage; document-chain/degradation use only
ipo_2020_06900,2020,06900_30-10-2020_上坤地產_全球發售.pdf,2020_138份/06900_30-10-2020_上坤地產_全球發售.pdf,06900,6900.HK,filename_5digit_to_wind_hk_equity,2020-10-30,上坤地產,全球發售,9548522,dd1a3d2d44eed483b018cfb6c32853993eb4435b6dc6b27e09ca31e310893dda,883,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06918,2020,06918_28-02-2020_奇士達_全球發售.pdf,2020_138份/06918_28-02-2020_奇士達_全球發售.pdf,06918,6918.HK,filename_5digit_to_wind_hk_equity,2020-02-28,奇士達,全球發售,10490009,f148c2d9ea2413668f6b16aca6ed01e333551c04c8eb29bffada49d834dd69e1,534,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06933,2020,06933_30-06-2020_新娛科控股_全球發售.pdf,2020_138份/06933_30-06-2020_新娛科控股_全球發售.pdf,06933,6933.HK,filename_5digit_to_wind_hk_equity,2020-06-30,新娛科控股,全球發售,5390249,bb911b0ce97825d373e37e0a9ffbeaae7a29a5819fbdbb9972e5ada6ad57a62e,434,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06958,2020,06958_29-06-2020_正榮服務_全球發售.pdf,2020_138份/06958_29-06-2020_正榮服務_全球發售.pdf,06958,6958.HK,filename_5digit_to_wind_hk_equity,2020-06-29,正榮服務,全球發售,3699240,9c79a2e9353f359099beed94585b995563fd6bde2a10df0dfe148651239c75ab,533,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06968,2020,06968_29-06-2020_港龍中國地產_全球發售.pdf,2020_138份/06968_29-06-2020_港龍中國地產_全球發售.pdf,06968,6968.HK,filename_5digit_to_wind_hk_equity,2020-06-29,港龍中國地產,全球發售,5485818,070505746a931b3e2e7423864f5fa93f5a8774905838939fa1a3a326d5458b94,635,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06969,2020,06969_29-06-2020_思摩爾國際_全球發售.pdf,2020_138份/06969_29-06-2020_思摩爾國際_全球發售.pdf,06969,6969.HK,filename_5digit_to_wind_hk_equity,2020-06-29,思摩爾國際,全球發售,7507504,351c2868d5ad8f7915773763dae36fe40d398e97f08efa85ecfe482a25588730,590,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06978,2020,06978_29-06-2020_永泰生物－Ｂ_全球發售.pdf,2020_138份/06978_29-06-2020_永泰生物－Ｂ_全球發售.pdf,06978,6978.HK,filename_5digit_to_wind_hk_equity,2020-06-29,永泰生物－Ｂ,全球發售,6535892,cbefaff82cf8b606fbd1f5273103bcbd10be5f0616d97cc300763dc26dee9aa1,575,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06988,2020,06988_10-09-2020_樂享互動_全球發售.pdf,2020_138份/06988_10-09-2020_樂享互動_全球發售.pdf,06988,6988.HK,filename_5digit_to_wind_hk_equity,2020-09-10,樂享互動,全球發售,14564376,36f849471cfaedd7747d6cd02b65e3de7a82d3b93dd9423c3b12278568860edc,521,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06989,2020,06989_07-10-2020_卓越商企服務_全球發售.pdf,2020_138份/06989_07-10-2020_卓越商企服務_全球發售.pdf,06989,6989.HK,filename_5digit_to_wind_hk_equity,2020-10-07,卓越商企服務,全球發售,8790684,c0554299698738ce4f477b6213e82331c93a2195564dda5b4e4e965536336ca8,599,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06993,2020,06993_04-12-2020_藍月亮集團_全球發售.pdf,2020_138份/06993_04-12-2020_藍月亮集團_全球發售.pdf,06993,6993.HK,filename_5digit_to_wind_hk_equity,2020-12-04,藍月亮集團,全球發售,52659337,74fbd1fc48e601df7b3e98576e4ad624d4e0136010c1828f1a466c1f43ebd020,545,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06996,2020,06996_09-11-2020_德琪醫藥－Ｂ_全球發售.pdf,2020_138份/06996_09-11-2020_德琪醫藥－Ｂ_全球發售.pdf,06996,6996.HK,filename_5digit_to_wind_hk_equity,2020-11-09,德琪醫藥－Ｂ,全球發售,8541374,543b1f427091f8c397573bb8af1233a91073775810a48f08843f5af0fbadfc5a,628,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06998,2020,06998_23-09-2020_嘉和生物－Ｂ_全球發售.pdf,2020_138份/06998_23-09-2020_嘉和生物－Ｂ_全球發售.pdf,06998,6998.HK,filename_5digit_to_wind_hk_equity,2020-09-23,嘉和生物－Ｂ,全球發售,17526781,c9fc36eec129711159bc82e1b971313157d072d185d583d4a0189b2ebfcf4eec,703,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_06999,2020,06999_26-11-2020_領地控股_全球發售.pdf,2020_138份/06999_26-11-2020_領地控股_全球發售.pdf,06999,6999.HK,filename_5digit_to_wind_hk_equity,2020-11-26,領地控股,全球發售,10278913,015fcdf8cc681d601a7eb044d0bcdc03beee69b07a59572334c40a72612cc187,1030,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08489,2020,08489_30-12-2020_裕程物流_以股份發售方式於香港聯合交易所有限公司GEM上市.pdf,2020_138份/08489_30-12-2020_裕程物流_以股份發售方式於香港聯合交易所有限公司GEM上市.pdf,08489,8489.HK,filename_5digit_to_wind_hk_equity,2020-12-30,裕程物流,以股份發售方式於香港聯合交易所有限公司GEM上市,4945150,44b6b4041bc32772c62b176b882f66f7878d176f1864194f5208c4258064b592,430,true,not_run,0,true,development,shadow_manual_reviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08496,2020,08496_29-04-2020_新加坡美食控股_股份發售.pdf,2020_138份/08496_29-04-2020_新加坡美食控股_股份發售.pdf,08496,8496.HK,filename_5digit_to_wind_hk_equity,2020-04-29,新加坡美食控股,股份發售,6379445,c02e3ff8a7c8366f213fec58c558c47223e08fb2b1bfcba11146fe03d683f0c7,476,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08616,2020,08616_31-03-2020_新威工程集團_股份發售.pdf,2020_138份/08616_31-03-2020_新威工程集團_股份發售.pdf,08616,8616.HK,filename_5digit_to_wind_hk_equity,2020-03-31,新威工程集團,股份發售,11274799,7b73996251e8fc7ab9d88ab2c410c215139027b9492dec4253b02ef894736048,508,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08620,2020,08620_31-03-2020_亞洲速運_股份發售.pdf,2020_138份/08620_31-03-2020_亞洲速運_股份發售.pdf,08620,8620.HK,filename_5digit_to_wind_hk_equity,2020-03-31,亞洲速運,股份發售,5913887,4a3612133b6a84770e321ccc1f6b28b761d54539d2ee84f8bc8c60b70f636574,454,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08623,2020,08623_24-06-2020_中國蜀塔_股份發售.pdf,2020_138份/08623_24-06-2020_中國蜀塔_股份發售.pdf,08623,8623.HK,filename_5digit_to_wind_hk_equity,2020-06-24,中國蜀塔,股份發售,24894164,848dbe77dedebbd73d64c3225efaaababea614a80140a31885fd77d15cff1b88,572,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08657,2020,08657_30-09-2020_TRUE PARTNER_股份發售.pdf,2020_138份/08657_30-09-2020_TRUE PARTNER_股份發售.pdf,08657,8657.HK,filename_5digit_to_wind_hk_equity,2020-09-30,TRUE PARTNER,股份發售,9094606,5839b2fa9d32c4bed2c9e505cddd5c9089677159ab3273036ce72c1fb73c4185,614,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_08659,2020,08659_30-06-2020_易和國際控股_股份發售.pdf,2020_138份/08659_30-06-2020_易和國際控股_股份發售.pdf,08659,8659.HK,filename_5digit_to_wind_hk_equity,2020-06-30,易和國際控股,股份發售,8399822,315eef3b7fe93d32ec1220383570dd47042af1d0b3c963f2c47349e075839069,484,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09600,2020,09600_21-12-2020_新紐科技_全球發售.pdf,2020_138份/09600_21-12-2020_新紐科技_全球發售.pdf,09600,9600.HK,filename_5digit_to_wind_hk_equity,2020-12-21,新紐科技,全球發售,10186841,910a88642233aabbdb2f008d84deb7b1ca124bdb0e224d63db948076d8ce9809,480,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09608,2020,09608_31-12-2020_宋都服務_全球發售.pdf,2020_138份/09608_31-12-2020_宋都服務_全球發售.pdf,09608,9608.HK,filename_5digit_to_wind_hk_equity,2020-12-31,宋都服務,全球發售,4598952,e11262cbee0712495a2a13d029b590cf8c38d1c909d67cd883c4badb620ad3ae,524,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09616,2020,09616_17-09-2020_東軟教育_全球發售.pdf,2020_138份/09616_17-09-2020_東軟教育_全球發售.pdf,09616,9616.HK,filename_5digit_to_wind_hk_equity,2020-09-17,東軟教育,全球發售,47740153,b62eac0c99680392c882d91f7916ff3f0b7b938bba8652dcf8d38a9a28da01ab,663,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09618,2020,09618_08-06-2020_京東集團－ＳＷ_全球發售.pdf,2020_138份/09618_08-06-2020_京東集團－ＳＷ_全球發售.pdf,09618,9618.HK,filename_5digit_to_wind_hk_equity,2020-06-08,京東集團－ＳＷ,全球發售,8184189,cd9981fcf8a8eba5689f4106608464d851032295114610c0dc54bda1909d9300,711,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09633,2020,09633_25-08-2020_農夫山泉_全球發售.pdf,2020_138份/09633_25-08-2020_農夫山泉_全球發售.pdf,09633,9633.HK,filename_5digit_to_wind_hk_equity,2020-08-25,農夫山泉,全球發售,6772692,0ccd4fd34d53384bab305753d8884ecae9d72c2df949865b1741b61caf314bce,549,true,not_run,0,true,development,shadow_automatic,B1 metadata inspection only; production Parser not run
ipo_2020_09666,2020,09666_05-11-2020_金科服務_全球發售.pdf,2020_138份/09666_05-11-2020_金科服務_全球發售.pdf,09666,9666.HK,filename_5digit_to_wind_hk_equity,2020-11-05,金科服務,全球發售,6208329,71fbc588826fed7e2f6f0cf796f3937710a124a993585f83a13dfb04bcd6e14d,628,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09668,2020,09668_30-06-2020_渤海銀行_全球發售.pdf,2020_138份/09668_30-06-2020_渤海銀行_全球發售.pdf,09668,9668.HK,filename_5digit_to_wind_hk_equity,2020-06-30,渤海銀行,全球發售,11675699,5492a1b544000c5dc6fc498d2d7882a69ba7920da4a00e6b2fbe8df7a5b3f19c,800,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09677,2020,09677_29-09-2020_威海銀行_全球發售.pdf,2020_138份/09677_29-09-2020_威海銀行_全球發售.pdf,09677,9677.HK,filename_5digit_to_wind_hk_equity,2020-09-29,威海銀行,全球發售,5231365,e7d519dd92f851ac84bf35138735c2ab009c972b9a6ca3b6c8ba34a6731b3627,897,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09688,2020,09688_17-09-2020_再鼎醫藥－ＳＢ_全球發售.pdf,2020_138份/09688_17-09-2020_再鼎醫藥－ＳＢ_全球發售.pdf,09688,9688.HK,filename_5digit_to_wind_hk_equity,2020-09-17,再鼎醫藥－ＳＢ,全球發售,5557998,722d8d63c81bae995480e2aac9f2bdbdf17b4b0caadebe53bd169c13457dae27,597,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09698,2020,09698_21-10-2020_萬國數據－ＳＷ_全球發售.pdf,2020_138份/09698_21-10-2020_萬國數據－ＳＷ_全球發售.pdf,09698,9698.HK,filename_5digit_to_wind_hk_equity,2020-10-21,萬國數據－ＳＷ,全球發售,29123823,3d73f37f454acab121f65af09054440252816a5dbc67cad52f860f7d3b810970,610,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09901,2020,09901_29-10-2020_新東方－Ｓ_全球發售.pdf,2020_138份/09901_29-10-2020_新東方－Ｓ_全球發售.pdf,09901,9901.HK,filename_5digit_to_wind_hk_equity,2020-10-29,新東方－Ｓ,全球發售,4424561,f4f6a1b6833f58abf57a19a2152c8130048758947786eb79bd12176e241e6c3d,465,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
ipo_2020_09906,2020,09906_24-06-2020_宏力醫療管理_全球發售.pdf,2020_138份/09906_24-06-2020_宏力醫療管理_全球發售.pdf,09906,9906.HK,filename_5digit_to_wind_hk_equity,2020-06-24,宏力醫療管理,全球發售,5297526,c1a383f5ff4d9d64fab9ed36500499ded5cc4a0cd7d084dddfe5647b2fe52663,424,true,not_run,0,true,development,unreviewed,B1 metadata inspection only; production Parser not run
